step,updates,sps,eps,beta,score_avg100,buffer,time,loss,q_mean,td_abs,grad_norm
5660000,170624,436.7613474958721,0.0,0.7613000000000001,8596.1,2000000,12426.402585983276,0.018443106500199064,9.3578125,0.3958389230072498,0.3585112018883228
5670016,170937,436.18481802705907,0.0,0.76185088,8549.2,2000000,12449.365329265594,0.019003327800892294,9.477265625,0.3982093466818333,0.44330807469785216
5680000,171249,436.21075580866943,0.0,0.7624,8447.6,2000000,12472.253348112106,0.017112183885183187,9.4116796875,0.3763651047646999,0.365174074973911
5690016,171562,436.9203622326337,0.0,0.76295088,8465.8,2000000,12495.177434206009,0.018037978005595506,9.3752734375,0.3810114796459675,0.4205967640131712
5700000,171874,437.2208890735808,0.0,0.7635000000000001,8513.65,2000000,12518.012573719025,0.01819237190997228,9.3446484375,0.38399161756038663,0.3841918317228556
5710016,172187,436.1066959642958,0.0,0.7640508800000001,8513.65,2000000,12540.979430437088,0.017947045273613186,9.4428515625,0.3894485254585743,0.37565275156870487
5720000,172499,436.1299394405776,0.0,0.7646,8524.45,2000000,12563.871690511703,0.018060732826124876,9.4487890625,0.38197407230734826,0.3835374890267849
5730016,172812,436.66824065554846,0.0,0.76515088,8524.45,2000000,12586.809012413025,0.017454703487455845,9.432890625,0.38731040850281717,0.33924057317897677
5740000,173124,437.8435088097906,0.0,0.7657,8664.7,2000000,12609.611680030823,0.017828372304793446,9.4771875,0.3823505574464798,0.3825166562013328
5750016,173437,437.7959168573372,0.0,0.7662508800000001,8776.7,2000000,12632.489919900894,0.018965940435882657,9.4641015625,0.3984768572449684,inf
5760000,173749,156.19945618657357,0.0,0.7668,8952.45,2000000,12696.408196210861,0.019591409314889462,9.4319140625,0.3970136834681034,inf
5770016,174062,435.93645760410527,0.0,0.76735088,9051.5,2000000,12719.384021759033,0.018640509909018874,9.4846484375,0.40331588134169577,0.4679028413072228
5780000,174374,436.7666181257214,0.0,0.7679,9051.5,2000000,12742.242911577225,0.018165116365998983,9.4396484375,0.39092681735754015,0.42198247427120805
5790016,174687,436.0730070197748,0.0,0.7684508800000001,9039.5,2000000,12765.211542606354,0.017611035606823863,9.431640625,0.3810710896551609,0.40021574875339866
5800000,174999,436.9473359790693,0.0,0.769,9451.5,2000000,12788.06097817421,0.018716487048659473,9.4419140625,0.39488365009427073,0.3859278502687812
5810016,175312,437.2326895315552,0.0,0.76955088,9375.65,2000000,12810.968688964844,0.019204086000099777,9.437734375,0.4096884934604168,0.43024732468649746
5820000,175624,436.8950521606142,0.0,0.7701,9283.0,2000000,12833.820858955383,0.01840535528957844,9.4311328125,0.39917650029063223,0.4032516185566783
5830016,175937,437.04203781254336,0.0,0.77065088,9283.0,2000000,12856.738562822342,0.018731398582458494,9.342890625,0.40040783971548083,0.39320981511846187
5840000,176249,435.45135493122643,0.0,0.7712,9189.8,2000000,12879.666496992111,0.018126228977926075,9.4285546875,0.40092962339520455,0.41991908304393294
5850016,176562,435.9599865491099,0.0,0.77175088,9006.35,2000000,12902.641082525253,0.01654024697607383,9.383828125,0.3801737740635872,0.3232538127992302
5860000,176874,436.8571087558479,0.0,0.7723,9001.9,2000000,12925.495237350464,0.01748690554406494,9.4023828125,0.3880397376418114,0.36833940908312796
5870016,177187,436.7239035339883,0.0,0.77285088,9001.9,2000000,12948.429635763168,0.01691193746053614,9.33421875,0.38094189018011093,0.35400038430467246
5880000,177499,435.79327192817453,0.0,0.7734000000000001,8985.15,2000000,12971.339581012726,0.015723250145092606,9.2506640625,0.3700056122243404,0.3405116542428732
5890016,177812,436.51180510873695,0.0,0.7739508800000001,8781.35,2000000,12994.285123109818,0.01761372387642041,9.34515625,0.38147731438279153,inf
5900000,178124,435.72533613498234,0.0,0.7745,8822.1,2000000,13017.198640346527,0.01747586707235314,9.46390625,0.3879398010671139,0.4189534603431821
5910016,178437,435.6052365847542,0.0,0.77505088,8943.45,2000000,13040.191936016083,0.01661118521587923,9.5409375,0.385011271238327,0.35599387720227244
5920000,178749,436.77412569021163,0.0,0.7756000000000001,8833.15,2000000,13063.050432920456,0.01949036690639332,9.5520703125,0.4076001554727554,0.5367262009717524
5930016,179062,434.30257481277295,0.0,0.7761508800000001,9057.3,2000000,13086.112695455551,0.018058926415396855,9.5559765625,0.3918654552102089,0.36073721188120544
5940000,179374,435.0715851751638,0.0,0.7767,9262.2,2000000,13109.060643196106,0.01721665126271546,9.435703125,0.3927963487803936,0.33357272705063223
5950016,179687,437.4031905435452,0.0,0.77725088,9347.05,2000000,13131.959424495697,0.01693013294134289,9.3519140625,0.387172274440527,0.3226888958737254
5960000,179999,436.6906868769123,0.0,0.7778,9347.05,2000000,13154.82228899002,0.01774266262771562,9.291484375,0.396189054697752,inf
5970016,180312,436.3298796749579,0.0,0.7783508800000001,9347.05,2000000,13177.777398109436,0.017823153962381183,9.361484375,0.39712430074810984,0.3566488592233509
5980000,180624,437.17975349122423,0.0,0.7789,9343.45,2000000,13200.614686250687,0.019842737349681557,9.4297265625,0.4260512164235115,0.40241076294332745
5990016,180937,437.6127464880738,0.0,0.7794508800000001,9379.9,2000000,13223.502502202988,0.017543222198728472,9.3302734375,0.4065619558095932,0.3908245413377881
6000000,181249,436.4261609461997,0.0,0.78,9452.4,2000000,13246.379224300385,0.018678965345025063,9.29796875,0.4059483553469181,0.32277968037873506
6010016,181562,107.71943689247229,0.0,0.7805508800000001,9403.2,2000000,13339.361515045166,0.018142464590491725,9.281171875,0.39975150287151334,0.3443758586421609
6020000,181874,436.0306738441568,0.0,0.7811,9405.2,2000000,13362.258986711502,0.017617299167905002,9.25890625,0.4034486146271229,0.33908646455034613
6030016,182187,436.049502082225,0.0,0.78165088,9477.2,2000000,13385.228855848312,0.018499815831892193,9.35015625,0.4044592849910259,0.32387982223182915
6040000,182499,436.2836838781328,0.0,0.7822,9585.15,2000000,13408.113048791885,0.019426386196864768,9.3851171875,0.41815343365073204,0.38995437014847995
6050016,182812,435.8071276983495,0.0,0.78275088,9585.15,2000000,13431.095692634583,0.017760375661309807,9.3726953125,0.411219857186079,0.3391298578679562
6060000,183124,434.96682781461425,0.0,0.7833000000000001,9644.7,2000000,13454.04916715622,0.016589712048880757,9.3373828125,0.4000007423758507,0.3004196075629443
6070016,183437,435.46609098412375,0.0,0.78385088,9567.3,2000000,13477.049809932709,0.017467293976806103,9.32421875,0.4045246885716915,0.3928843535296619
6080000,183749,435.83153878115047,0.0,0.7844,9567.3,2000000,13499.957743644714,0.017111409234348684,9.3148046875,0.4034256272017956,0.40723380122333763
6090016,184062,435.91332471699377,0.0,0.78495088,9647.2,2000000,13522.950471401215,0.018175074784085154,9.3903515625,0.4126371946930885,inf
6100000,184374,435.2857578467336,0.0,0.7855000000000001,9599.7,2000000,13545.871445178986,0.019100475369486957,9.41234375,0.41210481241345404,0.414962546993047
6110016,184687,434.56506556954326,0.0,0.7860508800000001,9674.95,2000000,13568.919777393341,0.018230968408752234,9.4846484375,0.41476418778300284,inf
6120000,184999,434.5933055853624,0.0,0.7866,10002.35,2000000,13591.892979860306,0.017763442668365315,9.3545703125,0.40634899407625197,0.3601756374305114
6130016,185312,435.05494487331765,0.0,0.78715088,10002.35,2000000,13614.915359258652,0.017946858565555886,9.417734375,0.4072792063653469,0.3858302379772067
6140000,185624,434.84744489997905,0.0,0.7877000000000001,9990.9,2000000,13637.875135421753,0.017311398615129293,9.451875,0.4029858647286892,0.35285077909007667
6150016,185937,435.0372438507248,0.0,0.7882508800000001,9837.6,2000000,13660.898451566696,0.01846756358165294,9.51375,0.41483957931399346,0.341253646183759
6160000,186249,434.96517422691863,0.0,0.7888000000000001,9827.45,2000000,13683.852013349533,0.018675216609844936,9.48234375,0.41441098421812056,0.36110067130997775
6170016,186562,435.26929152563633,0.0,0.78935088,9886.85,2000000,13706.863055467606,0.01627857657847926,9.42765625,0.40046258181333544,0.3262071241252124
6180000,186874,435.73461246146644,0.0,0.7899,9833.2,2000000,13729.776084899902,0.016739367116242646,9.385859375,0.3991393534839153,0.33733199729584157
6190016,187187,435.9046584325561,0.0,0.7904508800000001,9824.15,2000000,13752.753586530685,0.017378647818695754,9.401640625,0.39489033684134484,0.332033720780164
6200000,187499,435.417247519422,0.0,0.791,10014.35,2000000,13775.683316707611,0.016729937540367244,9.43734375,0.39159354627132414,0.3973368610441685
6210016,187812,433.5664228527273,0.0,0.7915508800000001,9947.15,2000000,13798.7847366333,0.016340244597522542,9.51625,0.3838622407615185,0.3415613863058388
6220000,188124,435.77484618452564,0.0,0.7921,9732.35,2000000,13821.695650577545,0.01723592100897804,9.4640625,0.3963436961174011,0.38039226768538353
6230016,188437,434.9192303085348,0.0,0.7926508800000001,9992.2,2000000,13844.725214004517,0.017298483341000974,9.406015625,0.4038344305753708,0.36268248038366435
6240000,188749,435.22931570470865,0.0,0.7932,9981.15,2000000,13867.664845228195,0.016019735201261938,9.338359375,0.3959028007090092,inf
6250016,189062,436.5105215287868,0.0,0.79375088,10384.75,2000000,13890.610454797745,0.016568620568141342,9.315546875,0.40092007592320444,0.3750211323890835
6260000,189374,206.7294553836438,0.0,0.7943,10273.9,2000000,13938.905459403992,0.01660931102000177,9.360234375,0.39874462842941283,0.34446621092036367
6270016,189687,435.7793569695374,0.0,0.79485088,10077.95,2000000,13961.88956785202,0.016642349851317705,9.292109375,0.40453212708234787,0.4185568802058697
6280000,189999,434.9136572626317,0.0,0.7954000000000001,10015.55,2000000,13984.845848560333,0.01787297907983884,9.41140625,0.410328321903944,0.4106751694343984
6290016,190312,435.3475108412908,0.0,0.7959508800000001,10072.25,2000000,14007.852756261826,0.017638062431942672,9.4806640625,0.41364613339304923,0.33666641848161816
6300000,190624,436.01300886037865,0.0,0.7965,9946.8,2000000,14030.751155614853,0.01756666601635516,9.5074609375,0.4037392540276051,inf
6310016,190937,435.7299181909346,0.0,0.79705088,9772.3,2000000,14053.7378718853,0.016776518488768488,9.6066015625,0.4131742338836193,0.34642891282215715
6320000,191249,434.837023291243,0.0,0.7976000000000001,9830.3,2000000,14076.698198318481,0.017799273908603936,9.6078515625,0.4104209931194782,0.3969088770635426
6330016,191562,436.179016661616,0.0,0.7981508800000001,9685.0,2000000,14099.661247015,0.017064414691412823,9.716640625,0.4099951735138893,0.3475277651939541
6340000,191874,436.6640891736356,0.0,0.7987,9685.0,2000000,14122.525504112244,0.016891962899826467,9.6680078125,0.4072298587858677,0.41897914186120033
6350016,192187,436.204628067979,0.0,0.79925088,9730.55,2000000,14145.487204551697,0.01607746248366311,9.631328125,0.40334630504250524,inf
6360000,192499,434.8175721620436,0.0,0.7998000000000001,9291.0,2000000,14168.448558092117,0.015430611425545067,9.5965625,0.39476375073194503,0.2962213345617056
6370016,192812,435.9095071671892,0.0,0.80035088,9427.8,2000000,14191.425804138184,0.016292244459036737,9.5887109375,0.3987384897470474,0.3394031358882785
6380000,193124,435.8840220586656,0.0,0.8009000000000001,9416.25,2000000,14214.330979585648,0.016594766690395772,9.608046875,0.4027620252966881,0.3494171508029103
6390016,193437,436.33089481209703,0.0,0.80145088,9402.5,2000000,14237.286035299301,0.01677804147126153,9.6026171875,0.4068583038449287,0.34176626563072204
6400000,193749,436.0021409077193,0.0,0.802,9464.7,2000000,14260.185005426407,0.017356808985350653,9.5501171875,0.4069663521647453,0.38180936051532627
6410016,194062,435.449787292706,0.0,0.8025508800000001,9386.1,2000000,14283.186509370804,0.01739078187267296,9.6682421875,0.42691305935382845,0.39866042320616546
6420000,194374,435.2361100641137,0.0,0.8031,9475.95,2000000,14306.125782489777,0.01855920319154393,9.7919921875,0.43920096933841707,0.49131388356909156
6430016,194687,436.1266709595387,0.0,0.80365088,9655.0,2000000,14329.091587305069,0.0176193746807985,9.88640625,0.43051916524767875,0.34978525452315806
6440000,194999,434.7815822290118,0.0,0.8042,9655.0,2000000,14352.054841518402,0.018480758832301946,9.838359375,0.4286212994158268,0.3740604271367192
6450016,195312,435.7631202147005,0.0,0.8047508800000001,9720.45,2000000,14375.039806365967,0.018007773322751747,9.83921875,0.4346170574426651,0.35741446280386296
6460000,195624,435.7074329442182,0.0,0.8053000000000001,9597.3,2000000,14397.954265117645,0.01806178587721661,9.8264453125,0.42754162892699243,0.3586982393823564
6470016,195937,435.7995777603581,0.0,0.8058508799999999,9501.7,2000000,14420.93730711937,0.01863755824393593,9.866328125,0.4406613364815712,0.45628773207776246
6480000,196249,435.6773558132232,0.0,0.8064,9098.9,2000000,14443.85334777832,0.017785748143214732,9.9048046875,0.4397582229971886,0.35999566005542877
6490016,196562,435.9093443347981,0.0,0.80695088,8982.7,2000000,14466.830602407455,0.017945962791563942,9.9295703125,0.4311501002311707,0.35286431552842257
6500000,196874,436.35941453133006,0.0,0.8075000000000001,8982.7,2000000,14489.711823701859,0.01712349513079971,9.973828125,0.43366448387503626,0.36291652884334324
6510016,197187,99.10786035125844,0.0,0.80805088,9136.95,2000000,14590.772434473038,0.0179266467038542,9.94984375,0.43333993434906004,0.3329430128447711
6520000,197499,445.6344843249441,0.0,0.8086,8898.5,2000000,14613.17644572258,0.01742846711073071,9.8296875,0.4377336668968201,0.35384362866170704
6530016,197812,446.00721091626434,0.0,0.80915088,8955.1,2000000,14635.633481740952,0.01730194700183347,9.915234375,0.42514701187610626,0.3498673363402486
6540000,198124,444.73151155744677,0.0,0.8097000000000001,8847.9,2000000,14658.082981586456,0.017269414295442403,9.9509765625,0.42933929786086084,0.39285195849835874
6550016,198437,446.13998960936107,0.0,0.81025088,8847.9,2000000,14680.5333340168,0.01580733760027215,9.8412109375,0.40409702315926554,inf
6560000,198749,446.05094275284205,0.0,0.8108000000000001,8830.45,2000000,14702.916427612305,0.017075885300291704,9.84625,0.4269821974635124,0.3736178800929338
6570016,199062,434.2364046965586,0.0,0.81135088,8886.45,2000000,14725.982204437256,0.01689701629104093,9.90171875,0.42685845926404,0.3833798090368509
6580000,199374,430.99640258003785,0.0,0.8119000000000001,8888.85,2000000,14749.147130966187,0.017401536013931036,9.8539453125,0.4314367501437664,0.377752251829952
6590016,199687,423.8259096804259,0.0,0.8124508800000001,8867.65,2000000,14772.779475688934,0.017600608223583548,9.792578125,0.42752629369497297,0.3892834213376045
6600000,199999,426.5855696650342,0.0,0.8130000000000001,8857.95,2000000,14796.18392419815,0.016329013763461263,9.7144921875,0.41602396294474603,0.35006351048126816
6610016,200312,426.42354605641685,0.0,0.81355088,8792.3,2000000,14819.672308206558,0.016739539701957254,9.7137109375,0.41696221455931665,0.26947869401425123
6620000,200624,440.2421509907746,0.0,0.8141,8657.85,2000000,14842.350736379623,0.015733102159574627,9.72921875,0.410474746376276,inf
6630016,200937,441.4170732773177,0.0,0.8146508800000001,8657.85,2000000,14865.041295051575,0.015682142046280205,9.7219140625,0.415289648771286,0.2950437977630645
6640000,201249,437.9321334381698,0.0,0.8152,8767.35,2000000,14887.839348077774,0.0159659397858195,9.74203125,0.42347676381468774,0.34236953146755694
6650016,201562,433.2483714802137,0.0,0.81575088,8908.4,2000000,14910.957726955414,0.015367350715678185,9.7091015625,0.4088128876686096,0.24866045467555523
6660000,201874,428.78637789842395,0.0,0.8163,8908.4,2000000,14934.242048740387,0.016615041098557413,9.7233984375,0.4242778816819191,0.3254835197888315
6670016,202187,386.6627579964976,0.0,0.8168508800000001,8882.75,2000000,14960.145758867264,0.017276422916911543,9.6795703125,0.4262784706056118,0.33963819399476053
6680000,202499,429.2181296148635,0.0,0.8174000000000001,8438.95,2000000,14983.406658887863,0.01618982647662051,9.655078125,0.4203962503373623,0.32145504688844084
6690016,202812,435.63022050183866,0.0,0.81795088,8649.0,2000000,15006.398635864258,0.017830287877004594,9.68140625,0.43704707995057107,0.3663910188525915
6700000,203124,439.5751785483181,0.0,0.8185,8649.0,2000000,15029.111474275589,0.016729133683256805,9.752578125,0.4355528694391251,0.34037530556321144
6710016,203437,436.2534633817503,0.0,0.81905088,8649.0,2000000,15052.07060432434,0.017577982370276003,9.766015625,0.4457127623260021,0.3598137834481895
6720000,203749,442.87526925688843,0.0,0.8196000000000001,8585.85,2000000,15074.614197731018,0.016770900634583086,9.73375,0.4273448245972395,0.3631415375880897
6730016,204062,431.6428190830659,0.0,0.82015088,8344.8,2000000,15097.818568468094,0.01657639452489093,9.8038671875,0.4274694658815861,0.41614964000880716
6740000,204374,436.4237730579308,0.0,0.8207,8254.6,2000000,15120.695415735245,0.016692624868592246,9.8437109375,0.42798078775405884,0.3186916806455702
6750016,204687,442.00519300076263,0.0,0.82125088,8383.55,2000000,15143.355782985687,0.015277196784736588,9.826953125,0.4109603314101696,0.2959567691478878
6760000,204999,82.0084371968393,0.0,0.8218000000000001,8596.9,2000000,15265.099354028702,0.01637612493825145,9.9050390625,0.4226291394233704,0.2822037748619914
6770016,205312,434.5435927446641,0.0,0.82235088,8238.35,2000000,15288.14882516861,0.016509755733422934,9.82765625,0.42621356293559076,0.3445829650852829
6780000,205624,434.67557476950145,0.0,0.8229000000000001,8270.05,2000000,15311.117679595947,0.015212794335093349,9.8623046875,0.4083429276943207,0.2902265546284616
6790016,205937,438.97988900337225,0.0,0.82345088,8283.7,2000000,15333.93421459198,0.015818537345621733,9.7960546875,0.41356477200984954,0.33245004441589115
6800000,206249,441.26182433950737,0.0,0.8240000000000001,8230.45,2000000,15356.560237169266,0.016050618293229492,9.7191796875,0.4232798786461353,inf
6810016,206562,443.4929429395936,0.0,0.8245508800000001,8230.45,2000000,15379.144587516785,0.015922395458910613,9.7171875,0.4145277026295662,0.39248921420425176
6820000,206874,442.5493762205769,0.0,0.8251000000000001,8244.0,2000000,15401.704782009125,0.01482251837151125,9.7008984375,0.4081703080236912,0.3030211952701211
6830016,207187,436.56745986705994,0.0,0.82565088,8465.5,2000000,15424.64739894867,0.015487918078433723,9.626796875,0.41667264580726626,0.3703050714358687
6840000,207499,428.17348907479436,0.0,0.8262,8838.75,2000000,15447.965049982071,0.01625978950993158,9.67953125,0.42644408136606216,0.38376372326165437
6850016,207812,427.1548445669762,0.0,0.8267508800000001,8614.9,2000000,15471.413221359253,0.014789110790006816,9.67484375,0.4134312868118286,0.2905590492114425
6860000,208124,434.461041880916,0.0,0.8273000000000001,8499.0,2000000,15494.393417596817,0.015929107597330586,9.633046875,0.42245162680745124,0.33124307308346035
6870016,208437,444.30759759703733,0.0,0.82785088,8506.1,2000000,15516.936358690262,0.015983055944088845,9.605703125,0.4178111484646797,0.34565471794456243
6880000,208749,443.1776884791211,0.0,0.8284,8633.35,2000000,15539.46456861496,0.01648836028529331,9.6441015625,0.4329826629161835,0.3438077290449291
6890016,209062,438.80113962132754,0.0,0.8289508800000001,8651.1,2000000,15562.29039812088,0.016404180640820415,9.7311328125,0.42686590731143953,0.3502012552320957
6900000,209374,441.4811962658827,0.0,0.8295,8494.2,2000000,15584.90517783165,0.015283437053440138,9.8098046875,0.4264735274016857,0.3181582733988762
6910016,209687,441.35848277019176,0.0,0.83005088,8385.95,2000000,15607.59874868393,0.017908441773615776,9.7996484375,0.4461548301577568,0.39634832222014665
6920000,209999,441.3290883635853,0.0,0.8306,8155.65,2000000,15630.221322774887,0.017009850468020886,9.77375,0.43340840205550196,0.359965183576569
6930016,210312,440.5774027360924,0.0,0.83115088,8206.65,2000000,15652.955126047134,0.015448843889171258,9.74546875,0.41480456992983816,inf
6940000,210624,438.1373967278189,0.0,0.8317,8384.45,2000000,15675.742498397827,0.015427636713720858,9.6538671875,0.4282721872627735,0.2920249928534031
6950016,210937,440.13942578572573,0.0,0.83225088,8317.9,2000000,15698.498923778534,0.014836231148801744,9.5387890625,0.4095216976106167,0.29619945522397756
6960000,211249,422.0202193932295,0.0,0.8328,8248.15,2000000,15722.156558036804,0.01610249050660059,9.55953125,0.4274110586941242,0.3044259885698557
6970016,211562,440.7586707105528,0.0,0.83335088,8248.15,2000000,15744.881011724472,0.015380639341892675,9.4650390625,0.4126310446858406,0.3088947741594166
6980000,211874,433.0011119634911,0.0,0.8339000000000001,8239.2,2000000,15767.938689231873,0.01522232787217945,9.443046875,0.41957829184830187,0.272493987865746
6990016,212187,429.9279740052202,0.0,0.8344508800000001,8313.7,2000000,15791.235614776611,0.014854142266558483,9.429609375,0.4156852774322033,0.21930230199359357
7000000,212499,425.725244937543,0.0,0.835,8381.6,2000000,15814.687360048294,0.01652127311332151,9.4987890625,0.44054046750068665,inf
7010016,212812,103.92641193023681,0.0,0.83555088,8182.0,2000000,15911.063245773315,0.015238374946638942,9.4531640625,0.4226826176047325,0.2851044229976833
7020000,213124,411.37261015633254,0.0,0.8361000000000001,8047.6,2000000,15935.333213567734,0.015385150839574636,9.371953125,0.416274089962244,0.2911429660022259
7030016,213437,441.7940584662149,0.0,0.8366508800000001,8047.6,2000000,15958.004410266876,0.014648791789077222,9.3646484375,0.4168645313382149,0.292125629298389
7040000,213749,441.5167351628846,0.0,0.8371999999999999,7954.35,2000000,15980.617369651794,0.015406738559249789,9.361953125,0.42687741577625277,0.3293421734124422
7050016,214062,439.7145378730148,0.0,0.83775088,7926.55,2000000,16003.395784139633,0.014767386761959642,9.463671875,0.4177395911514759,0.33748331835493445
7060000,214374,442.2986442408901,0.0,0.8383,7923.4,2000000,16025.968767642975,0.01491402846062556,9.50234375,0.4128312711417675,0.30632735005579886
7070016,214687,444.10391990672855,0.0,0.8388508800000001,8039.9,2000000,16048.522047519684,0.014644534019753337,9.49578125,0.4117192603647709,0.27738589017651977
7080000,214999,445.45657518856837,0.0,0.8394,7909.25,2000000,16070.9350066185,0.014808862977661192,9.544609375,0.40984197035431863,0.3180309867672622
7090016,215312,224.79536571521308,0.0,0.8399508800000001,7909.25,2000000,16115.491085290909,0.015144197675399483,9.4508984375,0.4173831932246685,0.3681765766069293
7100000,215624,440.89432729176065,0.0,0.8405,7989.25,2000000,16138.135967254639,0.013955339840613305,9.380234375,0.4059330777823925,0.2572727955505252
7110016,215937,439.0811076088452,0.0,0.8410508800000001,7908.45,2000000,16160.947242498398,0.014962892006151378,9.3434375,0.4161072926223278,0.3092242106888443
7120000,216249,442.2317381969442,0.0,0.8416,7890.95,2000000,16183.523641109467,0.014497780599631369,9.2922265625,0.4130944399535656,0.25659961758181454
7130016,216562,444.45091890139906,0.0,0.84215088,7961.45,2000000,16206.059312820435,0.014995938935317098,9.291171875,0.41548602283000946,0.28082289041019975
7140000,216874,445.6832362173462,0.0,0.8427,7967.5,2000000,16228.460873365402,0.014696948144119234,9.288359375,0.4154439759254456,0.26468489166349174
7150016,217187,446.20642993401714,0.0,0.84325088,7967.5,2000000,16250.907882928848,0.014733227469259874,9.2538671875,0.4089742213487625,0.30744723353534936
7160000,217499,445.87183697699504,0.0,0.8438000000000001,7967.5,2000000,16273.299967765808,0.015322790105710738,9.2519921875,0.4217094242572784,0.2988126546423882
7170016,217812,445.8635751870211,0.0,0.84435088,8072.95,2000000,16295.764238357544,0.01360746655613184,9.25125,0.4074127238988876,0.2509689590707421
7180000,218124,446.80007764492484,0.0,0.8449,7883.8,2000000,16318.10980296135,0.014054554612375796,9.2703515625,0.4096850846707821,0.2521864176634699
7190016,218437,446.3976634645124,0.0,0.84545088,7924.85,2000000,16340.547196388245,0.014288498042151331,9.3614453125,0.4021872615814209,0.25552028298377993
7200000,218749,445.53783733858774,0.0,0.8460000000000001,7910.4,2000000,16362.956067562103,0.014191478383727371,9.35984375,0.41443393915891646,0.25264398072846234
7210016,219062,446.69076063362405,0.0,0.8465508800000001,7910.4,2000000,16385.37873864174,0.014134982428513467,9.3627734375,0.40899589374661444,0.27241538701578977
7220000,219374,446.3476203533741,0.0,0.8471,7842.55,2000000,16407.74695467949,0.013810641397722066,9.4480078125,0.40436257898807526,0.2826974535640329
7230016,219687,447.15564370530393,0.0,0.84765088,7669.35,2000000,16430.146314144135,0.01462651889771223,9.4722265625,0.41678150549530985,0.2927013788372278
7240000,219999,446.30344625779765,0.0,0.8482000000000001,7638.0,2000000,16452.51674413681,0.015031224954873324,9.4662109375,0.4262512215971947,0.26365836593322456
7250016,220312,445.2605249633724,0.0,0.8487508800000001,7908.2,2000000,16475.011439800262,0.014540448577608913,9.357109375,0.4230603675544262,0.2784050700813532
7260000,220624,117.48604909368956,0.0,0.8493,8112.35,2000000,16559.991742372513,0.014514707920607179,9.302734375,0.4264455918967724,0.29966375045478344
7270016,220937,446.66680003892293,0.0,0.84985088,8162.75,2000000,16582.41561627388,0.013617396923946217,9.2296484375,0.41438264429569244,0.26281502628698944
7280000,221249,446.65064778582945,0.0,0.8504,8127.45,2000000,16604.768656730652,0.01392855677753687,9.230859375,0.4262669822573662,0.2424464938696474
7290016,221562,446.6310942615465,0.0,0.8509508800000001,8122.2,2000000,16627.194323301315,0.014380177714629098,9.1784375,0.42213507756590846,inf
7300000,221874,446.7131029875412,0.0,0.8515,8122.2,2000000,16649.544238567352,0.01518502666382119,9.1473828125,0.4250331026315689,0.3236646977625787
7310016,222187,446.6909268707129,0.0,0.8520508800000001,8085.7,2000000,16671.966901302338,0.014672969006933273,9.2235546875,0.42952056378126147,0.2592525176145136
7320000,222499,446.4596646282367,0.0,0.8526,8238.35,2000000,16694.329503774643,0.015088533512316643,9.21703125,0.4230167117714882,0.2972880235593766
7330016,222812,445.72683236102415,0.0,0.8531508800000001,7974.5,2000000,16716.800666093826,0.013914681767346337,9.3590234375,0.42099666893482207,0.2594161925185472
7340000,223124,447.1565324865265,0.0,0.8537,7838.1,2000000,16739.12841773033,0.013856532499194146,9.32859375,0.4137743639200926,0.2734509268309921
7350016,223437,446.1829335473361,0.0,0.85425088,7729.1,2000000,16761.576609373093,0.014005648945458233,9.2780859375,0.40839866258203983,0.29845150461420417
7360000,223749,446.50621201349566,0.0,0.8548,7687.9,2000000,16783.93688058853,0.013868317934684455,9.296640625,0.40815069161355494,0.2661573251523077
7370016,224062,445.10688104616383,0.0,0.85535088,7741.8,2000000,16806.439341068268,0.013225588161731139,9.340859375,0.4144454005360603,0.23179552044719456
7380000,224374,440.6045140067717,0.0,0.8559000000000001,7700.95,2000000,16829.09911799431,0.013520019170828164,9.289765625,0.40929952934384345,0.2744544608518481
7390016,224687,446.8676118278513,0.0,0.8564508800000001,7572.4,2000000,16851.51291513443,0.013798079420812428,9.2054296875,0.4078007338941097,0.2825489601306617
7400000,224999,446.297481569736,0.0,0.857,7696.5,2000000,16873.883644104004,0.013936678258469328,9.1665234375,0.40970884159207344,0.2793438670411706
7410016,225312,445.29919324177075,0.0,0.85755088,7696.5,2000000,16896.376386404037,0.012942583372350783,9.250078125,0.40398848071694377,0.26934030110016466
7420000,225624,446.1533026010239,0.0,0.8581000000000001,7696.5,2000000,16918.754344701767,0.013447271442273631,9.267265625,0.40352801471948624,inf
7430016,225937,446.1863455354228,0.0,0.8586508800000001,7696.5,2000000,16941.20236468315,0.013636244322406128,9.318203125,0.42070288464426997,0.2583082685153931
7440000,226249,447.26828582481363,0.0,0.8592,7868.95,2000000,16963.524537563324,0.014169343832181767,9.294609375,0.4158666455745697,0.2566771868057549
7450016,226562,446.8328244676066,0.0,0.85975088,7868.95,2000000,16985.940079689026,0.013949316820362583,9.2697265625,0.41501501351594927,0.2531381163094193
7460000,226874,447.08644948951496,0.0,0.8603000000000001,8111.55,2000000,17008.271331310272,0.01363689275109209,9.2840625,0.41691375240683554,0.27192915472202
7470016,227187,447.13435062405995,0.0,0.8608508800000001,8111.55,2000000,17030.67175745964,0.013020790447480977,9.3195703125,0.410118697732687,0.2433986739255488
7480000,227499,446.9831600984321,0.0,0.8614,8045.15,2000000,17053.008169412613,0.013955988276284187,9.4167578125,0.418086348772049,0.2765051354467869
7490016,227812,442.9701784801822,0.0,0.8619508800000001,8235.65,2000000,17075.61917233467,0.01365980286966078,9.3950390625,0.41734370052814485,0.2542215944826603
